092716;01;001;01BT015BR      ;1;ENC116-12C;1;20121004;20121105;601207
092718;01;001;01PO002TW      ;4;ENC116-12C;3;20121004;20121009;601209
092721;01;001;P2457031       ;1;ENC116-12C;1;20121004;20121108;601212
092327;01;003;1DV001TW       ;1;ENC116-12C;1;20121004;20121015;601640
092664;01;003;1RM003BR       ;2;ENC116-12C;2;20121004;20121026;602037
092664;01;004;1TP005BR       ;2;ENC116-12C;2;20121004;20121101;602038
092335;01;001;G4164570       ;1;ENC116-12C;1;20121004;20121106;600826
092342;01;001;01LT017BR      ;1;ENC116-12C;1;20121004;20121107;600835
092348;01;001;01PO004TW      ;1;ENC116-12C;1;20121004;20121030;600840
092746;01;001;PA1LT006700    ;1;ENC116-12C;1;20121004;20121101;601238
092330;01;004;1FU4951000002  ;2;ENC116-12C;2;20121004;20121023;601663
092330;01;005;1LT3811803111  ;146;ENC116-12C;47;20121004;20121106;601664
092330;01;006;1TP4701801111  ;17;ENC116-12C;17;20121004;20121106;601665
092330;01;007;2RD3902500111  ;36;ENC116-12C;36;20121004;20121106;601666
092330;01;008;2RD4112500111  ;6;ENC116-12C;2;20121004;20121023;601667
092342;01;002;1LT017BR       ;1;ENC116-12C;1;20121004;20121101;601677
092346;01;002;1PN014BR       ;10;ENC116-12C;2;20121004;20121015;601679
092348;01;002;1PO004TW       ;1;ENC116-12C;1;20121004;20121030;601681
092350;01;002;01LI009BR      ;1;ENC116-12C;1;20121004;20121029;601682
092350;01;003;1LI009BR       ;2;ENC116-12C;2;20121004;20121029;601683
092681;01;002;01BT005CVMZ    ;1;ENC116-12C;1;20121004;20121030;602061
092681;01;003;1BT005CVMZ     ;2;ENC116-12C;2;20121004;20121106;602062
092681;01;004;1EG003CVMZ     ;2;ENC116-12C;2;20121004;20121106;602063
092681;01;005;1EG004CVMZ     ;4;ENC116-12C;3;20121004;20121108;602064
092681;01;006;1FG003CVMZ     ;1;ENC116-12C;1;20121004;20121106;602065
092681;01;007;1FG004CVMZ     ;2;ENC116-12C;2;20121004;20121106;602066
092681;01;008;1FU004CVMZ     ;2;ENC116-12C;2;20121004;20121108;602067
092681;01;009;1FU005CVMZ     ;1;ENC116-12C;1;20121004;20121030;602068
092681;01;010;1LI005CVMZ     ;1;ENC116-12C;1;20121004;20121106;602069
092681;01;011;1TR001CVMZ     ;1;ENC116-12C;1;20121004;20121030;602070
092681;01;012;3CF003CVMZ     ;1;ENC116-12C;1;20121004;20121106;602071
092682;01;002;CFGA070000A05  ;1;ENC116-12C;1;20121004;20121107;602072
092360;01;001;KPTE302        ;1;ENC116-12C;1;20121004;20121025;600850
092754;01;001;KCBE004        ;1;ENC116-12C;1;20121004;20121107;601244
092759;01;001;AB045070700    ;2;ENC116-12C;2;20121004;20121106;601253
092763;01;001;PA1LT033793    ;1;ENC116-12C;1;20121004;20121101;601255
092774;01;001;MRDM006700     ;1;ENC116-12C;1;20121004;20121107;601264
092355;01;004;3BR5002501005  ;4;ENC116-12C;2;20121004;20121026;601689
092355;01;005;3CB1451800005  ;2;ENC116-12C;1;20121004;20121026;601690
092361;01;003;1DV4321804005  ;10;ENC116-12C;10;20121004;20121101;601696
092361;01;008;1LE4841803005  ;10;ENC116-12C;10;20121004;20121026;601701
092361;01;009;2RD3902500004  ;20;ENC116-12C;1;20121004;20121025;601702
092361;01;010;2RD4112500004  ;20;ENC116-12C;5;20121004;20121025;601703
092361;01;011;3CF136BR       ;2;ENC116-12C;2;20121004;20121106;601704
092361;01;012;CF2GAV0000A20  ;2;ENC116-12C;2;20121004;20121106;601705
092686;01;002;02G596150254   ;1;ENC116-12C;1;20121004;20121030;602098
092686;01;003;2FG5131500054  ;2;ENC116-12C;2;20121004;20121030;602099
092691;01;002;02M110250270   ;1;ENC116-12C;1;20121004;20121029;602104
092691;01;003;2TM1102508005  ;1;ENC116-12C;1;20121004;20121026;602105
092376;01;001;GS068035700    ;1;ENC116-12C;1;20121004;20121106;600867
092377;01;001;GS068030700    ;1;ENC116-12C;1;20121004;20121030;600868
092379;01;001;MRDM011700     ;1;ENC116-12C;1;20121004;20121029;600870
092380;01;001;MRDM015700     ;1;ENC116-12C;1;20121004;20121107;600872
092385;01;001;01LT013BR      ;1;ENC116-12C;1;20121004;20121030;600876
092384;01;001;P1683550       ;1;ENC116-12C;1;20121004;20121107;600877
092386;01;001;P1683093       ;1;ENC116-12C;1;20121004;20121030;600878
092387;01;001;01LT024BR      ;1;ENC116-12C;1;20121004;20121030;600880
092398;01;001;01PO032NOAR    ;1;ENC116-12C;1;20121004;20121029;600888
092400;01;001;07PUD1001      ;1;ENC116-12C;1;20121004;20121106;600890
092778;01;001;PA1FU060700    ;3;ENC116-12C;2;20121004;20121108;601268
092788;01;001;PA1EG022700    ;1;ENC116-12C;1;20121004;20121108;601279
092797;01;001;CA045030700    ;1;ENC116-12C;1;20121004;20121031;601288
092379;01;002;01M011250170   ;1;ENC116-12C;1;20121004;20121029;601724
092379;01;003;1RM1102500005  ;1;ENC116-12C;1;20121004;20121026;601725
092385;01;002;1LT013BR       ;1;ENC116-12C;1;20121004;20121026;601727
092386;01;002;02T649150393   ;1;ENC116-12C;1;20121004;20121030;601728
092386;01;003;2PT6491500093  ;1;ENC116-12C;1;20121004;20121106;601729
092387;01;002;1LT024BR       ;1;ENC116-12C;1;20121004;20121030;601730
092698;01;003;1DV4841501041  ;1;ENC116-12C;1;20121004;20121026;602123
092700;01;003;1FU9501000041  ;1;ENC116-12C;1;20121004;20121010;602129
092701;01;002;01U9501001054  ;1;ENC116-12C;1;20121004;20121023;602130
092701;01;003;1FU9501000054  ;1;ENC116-12C;1;20121004;20121023;602131
092401;01;001;P1684071       ;2;ENC116-12C;2;20121004;20121107;600892
092402;01;001;01PO002NOAR    ;4;ENC116-12C;2;20121004;20121101;600893
092396;01;001;P1453093       ;1;ENC116-12C;1;20121004;20121029;600894
092426;01;001;AS045035700    ;1;ENC116-12C;1;20121004;20121024;600916
092802;01;001;MVLC1004100    ;1;ENC116-12C;1;20121004;20121030;601299
092811;01;001;G1682054       ;1;ENC116-12C;1;20121004;20121018;601304
092813;01;001;MTMP1004100    ;1;ENC116-12C;1;20121004;20121030;601305
092817;01;001;MVVB2004100    ;1;ENC116-12C;1;20121004;20121030;601308
092821;01;001;P1458090       ;2;ENC116-12C;2;20121004;20121101;601312
092823;01;001;G2326090       ;1;ENC116-12C;1;20121004;20121031;601316
092396;01;002;02T440150193   ;1;ENC116-12C;1;20121004;20121029;601733
092398;01;002;1PO026NOAR     ;1;ENC116-12C;1;20121004;20121029;601735
092399;01;002;1PO001NOAR     ;1;ENC116-12C;1;20121004;20121030;601737
092401;01;002;02T649150171   ;1;ENC116-12C;1;20121004;20121031;601738
092402;01;002;1PO002NOAR     ;4;ENC116-12C;4;20121004;20121101;601739
092701;01;004;CFMDVE000A054  ;1;ENC116-12C;1;20121004;20121016;602132
092702;01;007;1RP011BR       ;7;ENC116-12C;7;20121004;20121106;602138
092707;01;003;1BA3001500054  ;1;ENC116-12C;1;20121004;20121011;602144
092707;01;004;1LA3001501005  ;4;ENC116-12C;4;20121004;20121106;602145
092707;01;005;1LA4901500054  ;2;ENC116-12C;2;20121004;20121106;602146
092707;01;006;1TP2691501005  ;5;ENC116-12C;5;20121004;20121106;602147
092707;01;007;1TP3001500054  ;1;ENC116-12C;1;20121004;20121106;602148
092423;01;001;AS045030700    ;1;ENC116-12C;1;20121004;20121106;600917
092831;01;001;PA1FU015700    ;1;ENC116-12C;1;20121004;20121031;601322
092836;01;001;PA1FU062700    ;1;ENC116-12C;1;20121004;20121031;601328
092841;01;001;PA1LT004700    ;1;ENC116-12C;1;20121004;20121031;601331
092843;01;001;PA1PO0219600   ;2;ENC116-12C;2;20121004;20121031;601335
092847;01;001;ACPBP03700     ;1;ENC116-12C;1;20121004;20121106;601338
092848;01;001;G4164054       ;1;ENC116-12C;1;20121004;20121018;601341
092429;01;002;02G346150493   ;1;ENC116-12C;1;20121004;20121024;601769
092429;01;003;2FG3461500093  ;4;ENC116-12C;4;20121004;20121024;601770
092713;01;002;1LT025BR       ;1;ENC116-12C;1;20121004;20121025;602156
092713;01;003;1LT026BR       ;1;ENC116-12C;1;20121004;20121029;602157
092716;01;002;1BT014BR       ;4;ENC116-12C;4;20121004;20121026;602159
092716;01;003;1FU013BR       ;2;ENC116-12C;2;20121004;20121105;602160
092716;01;005;1LT016BR       ;2;ENC116-12C;2;20121004;20121105;602162
092716;01;006;1PR006BR       ;2;ENC116-12C;2;20121004;20121101;602163
092716;01;007;1RM001BR       ;6;ENC116-12C;3;20121004;20121101;602164
092718;01;002;1PO002TW       ;4;ENC116-12C;4;20121004;20121009;602166
092462;01;001;P1903070       ;1;ENC116-12C;1;20121004;20121030;600953
092861;01;001;PA1LT027700    ;1;ENC116-12C;1;20121004;20121031;601352
092863;01;001;PA1LT026700    ;1;ENC116-12C;1;20121004;20121031;601353
092481;01;001;G1682093       ;1;ENC116-12C;1;20121004;20121024;600972
092483;01;001;G4164093       ;1;ENC116-12C;1;20121004;20121105;600973
092487;01;001;MRDM0219300    ;1;ENC116-12C;1;20121004;20121107;600978
092494;01;001;P1903093       ;1;ENC116-12C;1;20121004;20121105;600984
092496;01;001;G4164540       ;1;ENC116-12C;1;20121004;20121106;600986
092498;01;001;P21387093      ;1;ENC116-12C;1;20121004;20121108;600989
092876;01;001;PA1PR021793    ;1;ENC116-12C;1;20121004;20121031;601370
092878;01;001;KPTV1709600    ;1;ENC116-12C;1;20121004;20121101;601378
092890;01;001;PA1PO0193100   ;2;ENC116-12C;2;20121004;20121031;601380
092889;01;001;MDCR6005400    ;1;ENC116-12C;1;20121004;20121101;601381
092897;01;001;PA1PO0183100   ;1;ENC116-12C;1;20121004;20121031;601388
092483;01;002;02G396150493   ;1;ENC116-12C;1;20121004;20121030;601826
092483;01;003;2FG3961500093  ;4;ENC116-12C;4;20121004;20121030;601827
092776;01;002;01M060250196   ;1;ENC116-12C;1;20121004;20121105;602220
092776;01;003;1RM0602500096  ;1;ENC116-12C;1;20121004;20121026;602221
092777;01;004;1EG013BR       ;4;ENC116-12C;4;20121004;20121031;602224
092777;01;006;1FG011BR       ;2;ENC116-12C;1;20121004;20121025;602226
092777;01;007;1PR004BR       ;8;ENC116-12C;8;20121004;20121101;602227
092503;01;001;MTMP012700     ;1;ENC116-12C;1;20121004;20121107;600994
092507;01;001;P2458093       ;1;ENC116-12C;1;20121004;20121024;600998
092510;01;001;P1456040       ;1;ENC116-12C;1;20121004;20121107;601000
092511;01;001;P1903540       ;1;ENC116-12C;1;20121004;20121108;601002
092515;01;001;P2458090       ;1;ENC116-12C;1;20121004;20121105;601006
092516;01;001;G1682041       ;1;ENC116-12C;1;20121004;20121106;601007
092517;01;001;P2563040       ;1;ENC116-12C;1;20121004;20121108;601008
092162;01;001;MMT2302500     ;1;ENC116-12C;1;20121004;20121107;600654
092487;01;002;01M021250193   ;1;ENC116-12C;1;20121004;20121107;601828
092487;01;003;1RM2102500093  ;1;ENC116-12C;1;20121004;20121107;601829
092489;01;002;02M210250293   ;1;ENC116-12C;1;20121004;20121108;601834
092489;01;003;2TM2102500093  ;1;ENC116-12C;1;20121004;20121108;601835
092494;01;002;02T890150093   ;1;ENC116-12C;1;20121004;20121105;601843
092496;01;002;02G446150440   ;1;ENC116-12C;1;20121004;20121030;601846
092496;01;003;2FG4461500040  ;4;ENC116-12C;4;20121004;20121030;601847
092498;01;002;02T137150193   ;1;ENC116-12C;1;20121004;20121107;601849
092498;01;003;2PT1371500093  ;2;ENC116-12C;2;20121004;20121105;601850
092786;01;002;01BT020BR      ;1;ENC116-12C;1;20121004;20121105;602236
092786;01;003;1BT020BR       ;2;ENC116-12C;2;20121004;20121026;602237
092786;01;004;1PR009BR       ;3;ENC116-12C;3;20121004;20121101;602238
092786;01;008;1RP008BR       ;2;ENC116-12C;2;20121004;20121008;602242
092797;01;002;CFCA045000A05  ;10;ENC116-12C;10;20121004;20121107;602251
092105;01;001;1BA1201800002  ;1;117-12    ;1;20121001;20121106;600511
092207;01;001;P1904042       ;1;ENC116-12C;1;20121004;20121108;600697
092205;01;001;G2326042       ;2;ENC116-12C;2;20121004;20121106;600699
092520;01;001;P2686041       ;2;ENC116-12C;2;20121004;20121108;601020
092535;01;001;01LT018BR      ;1;ENC116-12C;1;20121004;20121029;601025
092537;01;001;01PO020CVIZ    ;2;ENC116-12C;2;20121004;20121107;601027
092543;01;001;P2456041       ;1;ENC116-12C;1;20121004;20121030;601034
092926;01;001;G2326054       ;1;ENC116-12C;1;20121004;20121030;601418
092941;01;001;MTMP0065400    ;2;ENC116-12C;2;20121004;20121107;601433
092167;01;001;G1682090       ;1;ENC116-12C;1;20121004;20121101;600658
092168;01;001;G4164090       ;1;ENC116-12C;1;20121004;20121106;600659
092178;01;001;MRDM0074000    ;1;ENC116-12C;1;20121004;20121107;600668
092179;01;001;MRDM0144000    ;1;ENC116-12C;1;20121004;20121107;600670
092183;01;001;MTMP0074000    ;3;ENC116-12C;2;20121004;20121107;600677
092197;01;001;MTMP0274000    ;3;ENC116-12C;3;20121004;20121106;600689
092203;01;001;P1684040       ;1;ENC116-12C;1;20121004;20121010;600693
092206;01;001;P2688040       ;1;ENC116-12C;1;20121004;20121108;600698
092208;01;001;P2843540       ;2;ENC116-12C;2;20121004;20121108;600700
092211;01;001;P2907040       ;3;ENC116-12C;3;20121004;20121108;600703
092518;01;002;02T649150141   ;2;ENC116-12C;2;20121004;20121108;601857
092518;01;003;2PT6491502041  ;2;ENC116-12C;2;20121004;20121108;601858
092520;01;002;02P649150241   ;1;ENC116-12C;1;20121004;20121108;601859
092520;01;003;2PT6491500041  ;2;ENC116-12C;2;20121004;20121108;601860
092810;01;003;1FU9501000041  ;1;ENC116-12C;1;20121004;20121010;602266
092811;01;002;02P649150154   ;1;ENC116-12C;1;20121004;20121018;602267
092811;01;003;2PT6491503054  ;1;ENC116-12C;1;20121004;20121018;602268
092816;01;002;02M6452503005  ;1;ENC116-12C;1;20121004;20121029;602271
092816;01;003;2FT5752500005  ;1;ENC116-12C;1;20121004;20121029;602272
092816;01;004;2FT6452500005  ;1;ENC116-12C;1;20121004;20121029;602273
092816;01;005;2TM6452500005  ;1;ENC116-12C;1;20121004;20121026;602274
092209;01;001;P2686042       ;1;ENC116-12C;1;20121004;20121108;600702
092212;01;001;P2908042       ;1;ENC116-12C;1;20121004;20121107;600704
092216;01;001;P2456042       ;1;ENC116-12C;1;20121004;20121108;600708
092223;01;001;MRDM019700     ;1;ENC116-12C;1;20121004;20121107;600715
092225;01;001;MTMP019700     ;1;ENC116-12C;1;20121004;20121107;600716
092227;01;001;MVIT800700     ;2;ENC116-12C;2;20121004;20121107;600719
092556;01;001;KPTV1969600    ;1;ENC116-12C;1;20121004;20121107;601046
092559;01;001;MCPL2015400    ;2;ENC116-12C;2;20121004;20121105;601051
092560;01;001;G4163541       ;1;ENC116-12C;1;20121004;20121106;601054
092216;01;002;02T440150042   ;1;ENC116-12C;1;20121004;20121108;601496
092216;01;003;2PT4401500042  ;2;ENC116-12C;2;20121004;20121108;601497
092218;01;002;01E5401506005  ;1;ENC116-12C;1;20121004;20121106;601498
092218;01;003;1BA3191501005  ;2;ENC116-12C;2;20121004;20121106;601499
092218;01;004;1FU4300301005  ;1;ENC116-12C;1;20121004;20121106;601500
092218;01;006;1PR3191501005  ;9;ENC116-12C;1;20121004;20121106;601502
092218;01;007;2TR3191500005  ;6;ENC116-12C;1;20121004;20121106;601503
092535;01;002;1LT018BR       ;1;ENC116-12C;1;20121004;20121029;601890
092537;01;002;1PO005CVIZ     ;2;ENC116-12C;2;20121004;20121107;601892
092544;01;002;1BT016BR       ;2;ENC116-12C;2;20121004;20121101;601895
092545;01;002;02T440150241   ;1;ENC116-12C;1;20121004;20121108;601898
092545;01;003;2PT4401503041  ;2;ENC116-12C;2;20121004;20121108;601899
093055;01;001;QSPA2009300    ;1;ENC116-12 ;1;20121005;20121105;602714
093057;01;001;QECO2005400    ;1;ENC116-12 ;1;20121005;20121030;602716
093065;01;001;MRDM0169600    ;1;ENC116-12 ;1;20121005;20121106;602724
093069;01;001;PLPL11409600   ;1;ENC116-12 ;1;20121005;20121031;602728
093070;01;001;MCPL2019600    ;1;ENC116-12 ;1;20121005;20121106;602729
093071;01;001;PA1PO0329600   ;2;ENC116-12 ;2;20121005;20121029;602730
093072;01;001;ALES2009600    ;1;ENC116-12 ;1;20121005;20121031;602731
093073;01;001;RONI2009690    ;1;ENC116-12 ;1;20121005;20121031;602732
093074;01;001;PA1PO0029600   ;2;ENC116-12 ;2;20121005;20121101;602733
093075;01;001;P1453554       ;1;ENC116-12 ;1;20121005;20121101;602734
093076;01;001;P2457054       ;1;ENC116-12 ;1;20121005;20121101;602735
093077;01;001;P21387054      ;1;ENC116-12 ;1;20121005;20121101;602736
093078;01;001;P2563054       ;1;ENC116-12 ;1;20121005;20121101;602737
093079;01;001;MRDM0215400    ;1;ENC116-12 ;1;20121005;20121024;602738
093027;01;006;1EG011BR       ;4;ENC116-12 ;4;20121005;20121022;602891
093027;01;007;1EG012BR       ;6;ENC116-12 ;4;20121005;20121022;602892
093027;01;008;1FG010NOVE     ;4;ENC116-12 ;4;20121005;20121025;602893
093027;01;009;1FU011BR       ;1;ENC116-12 ;1;20121005;20121025;602894
093027;01;010;1PR003BR       ;2;ENC116-12 ;2;20121005;20121022;602895
093027;01;011;1RP005BR       ;2;ENC116-12 ;2;20121005;20121022;602896
093029;01;002;01PO007NOVE    ;1;ENC116-12 ;1;20121005;20121026;602904
093029;01;003;1PO001NOVE     ;1;ENC116-12 ;1;20121005;20121026;602905
093030;01;003;1BA1131500054  ;1;ENC116-12 ;1;20121005;20121017;602907
093030;01;004;1DV4801500054  ;1;ENC116-12 ;1;20121005;20121016;602908
093030;01;005;1DV5001500054  ;4;ENC116-12 ;4;20121005;20121017;602909
093030;01;006;1LE6701500054  ;1;ENC116-12 ;1;20121005;20121017;602910
093030;01;007;1LE6701501054  ;1;ENC116-12 ;1;20121005;20121017;602911
093030;01;008;1LI6511500054  ;1;ENC116-12 ;1;20121005;20121017;602912
093030;01;009;1LI6511501054  ;1;ENC116-12 ;1;20121005;20121017;602913
093051;01;002;01TP009NOAR    ;1;ENC116-12 ;1;20121005;20121025;602999
093051;01;003;1TP008NOAR     ;1;ENC116-12 ;1;20121005;20121025;603000
093054;01;002;02T840150093   ;1;ENC116-12 ;1;20121005;20121105;603007
093054;01;003;2PT8401500093  ;2;ENC116-12 ;2;20121005;20121022;603008
093055;01;002;02M9001802093  ;1;ENC116-12 ;1;20121005;20121105;603009
093055;01;003;2MD9001800093  ;1;ENC116-12 ;1;20121005;20121105;603010
093055;01;004;2TM9001800093  ;1;ENC116-12 ;1;20121005;20121105;603011
093055;01;005;CFQSPA200A93   ;1;ENC116-12 ;1;20121005;20121019;603012
093057;01;002;01TP009ROSE    ;1;ENC116-12 ;1;20121005;20121024;603015
093057;01;003;1TP008ROSE     ;1;ENC116-12 ;1;20121005;20121024;603016
093090;18;001;1EG010BR       ;20;ENC116-12 ;20;20121005;20121022;603177
093090;20;001;1EG014BR       ;6;ENC116-12 ;6;20121005;20121022;603179
